folder,is_truth,pix_scale,dt1_sec,dt2_sec,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,disp12_px,disp23_px,total_disp_px,angle_change_deg,score,residual_px,cross_track_px,vel_ratio,r_pred_px,f1,f2,f3,snr1,snr2,snr3,gmag1,gmag2,gmag3,gmag_mean,gmag_std,snr_mean,snr_std,snr_cv,gb_confidence
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,5.534780427457008,4.06086513504394,4.421468341208765,4.1272076018044,3.8343374537247135,3.0319656847021577,1.115287014307204,1.2426896378483263,2.3579766521555303,65.21562411771376,0.1142420192426004,1.2801830753745629,1.1282277646209344,1.1037336189756142,10.806851019734932,"(5.534780427457008, 4.06086513504394)","(4.421468341208765, 4.1272076018044)","(3.8343374537247144, 3.0319656847021577)",301.3423907496085,171.6415466914296,148.5669490174367,15.453856625959483,15.45513352863515,15.581178598257043,15.496722917617223,0.0597214596515182,207.1836288194916,82.35601739164834,0.3975025336746123,0.00047899463
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,363.65349948779897,29.71822797474502,405.3684646473976,72.51426953516514,445.8300989295703,114.30908147619238,59.7631951246562,58.17172985196613,117.93492497662234,0.1956489370788927,0.1187844747944651,2.169423280785112,0.1986396745485379,0.964198408059868,10.806851019734932,"(363.65349948779897, 29.71822797474502)","(405.36846464739756, 72.51426953516514)","(445.8300989295703, 114.30908147619238)",5.204821662715164,2.0673366316989887,92.72275202309017,19.03122276029002,19.67748217616355,17.013228533467274,18.573977823306947,1.1347148151121749,33.33163677250144,51.45813231270153,1.5438225450468854,1.1585258e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,214.7673518881859,114.43551105517906,258.5485589656671,186.4164565403306,301.3385803418942,257.54693901459547,84.24992941301285,83.00922518852752,167.2591546015404,0.2794718109473021,0.1193810007456823,2.0828638079206754,0.4048927633996726,0.9759892948612888,10.806851019734932,"(214.7673518881859, 114.43551105517906)","(258.5485589656671, 186.4164565403306)","(301.3385803418942, 257.54693901459547)",3.2006341402128684,3.9857802445734567,6.684346386774537,18.92830019297721,18.87664230835577,19.054807545048103,18.95325001546036,0.0748446529947862,4.623586923853621,1.8273370718922468,0.3952206591953107,0.99112284
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,508.3581533031624,60.69796058694624,509.0765964324792,127.0445747572006,509.3156523890846,196.158386466707,66.35050393468507,69.1142251404694,135.46472907515448,0.4222326307921283,0.129064770976657,2.190705388784757,0.5093222785294101,1.0318378563438622,10.806851019734932,"(508.35815330316234, 60.69796058694624)","(509.07659643247916, 127.04457475720059)","(509.3156523890846, 196.158386466707)",10.608751742865955,5.912849859721651,8.885597815058524,18.17757811526648,18.33534407191064,18.717100832448413,18.41000767320851,0.226498242241774,8.46906647254871,2.3754993987579387,0.28049129221712765,0.00043140337
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,312.51528972530133,68.24118202685793,246.7740544482361,152.5111688897805,178.68829331863174,237.32547412592447,106.8800294799341,108.76183724674456,215.64186672667864,0.7974666805915347,0.1318606821073882,1.7383029518428676,1.5137439738829528,1.0080178205455246,10.806851019734932,"(312.51528972530133, 68.24118202685793)","(246.77405444823614, 152.5111688897805)","(178.68829331863174, 237.32547412592447)",6.952851350296528,5.230533044279444,3.3236088363634275,18.665900351976774,18.691084448417158,19.16972775455639,18.84223751831677,0.2317986925510871,5.168997743646467,1.8154036055799976,0.35120998220814115,5.3289707e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,275.2160134598189,293.13674293407144,315.6291564339124,236.83275479700512,356.408089256151,177.87188792573102,69.30628546664019,71.6889474349621,140.9952329016023,1.0007520441704345,0.1481530678815483,2.121361204609259,1.2520854680851556,1.0246317769539568,10.806851019734932,"(275.21601345981895, 293.13674293407144)","(315.6291564339124, 236.83275479700512)","(356.408089256151, 177.87188792573102)",4.297972171839085,9.420573424377896,28.474901615695988,19.41698825961963,18.469994467629995,17.973182920754475,18.620055216001365,0.5989057439949476,14.06448240397099,12.739913551173247,0.9058217135368052,0.00013900557
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,258.9231109944161,186.40791984162104,242.5826462461129,228.22621827821447,225.77659900902404,272.8938551170004,44.897448394341225,47.724637290365294,92.62208568470652,0.7243913238197932,0.1495439057721037,2.47107604307616,0.6033671672427978,1.0529535572635869,10.806851019734932,"(258.9231109944161, 186.40791984162104)","(242.5826462461129, 228.22621827821447)","(225.77659900902404, 272.8938551170004)",2.959188847542157,2.549201592297019,414.4799508400758,19.2395234074968,19.06692790053829,15.86157289099184,18.056008066342308,1.5532989852498136,139.99611375997165,237.71006422962034,1.6979761640896887,2.385537e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,137.57991731397237,333.3434524873487,135.18873181185864,333.3188755467496,133.61255066157182,331.8219712178484,2.391311801402757,2.173722518722871,4.565034320125628,42.93338707308178,0.1508147753593868,1.6937786214776038,1.480625912831207,0.9004428149451918,10.806851019734932,"(137.57991731397237, 333.3434524873487)","(135.18873181185864, 333.3188755467496)","(133.61255066157182, 331.82197121784833)",28.66020952154064,24.757708317607776,40.88465292565169,17.63764352313188,17.67251643265399,17.626778033657377,17.645645996481083,0.0195111928641283,31.43419025493337,8.413727617985666,0.2676616623412207,0.0001059388
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,155.94948695175214,5.341295131923005,201.65646174199787,77.23826682310656,249.72911763481733,151.62723321436764,85.19566939016917,88.57030295392242,173.7659723440916,0.4266108141034312,0.1556179340774075,2.6452643872669483,0.659467420473419,1.0298141390700628,10.806851019734932,"(155.94948695175214, 5.341295131923005)","(201.65646174199787, 77.23826682310656)","(249.72911763481733, 151.62723321436764)",3.678506429983142,2.0196528506576,5.752670496171802,19.46142804299509,19.40366182240969,18.869719034146105,19.24493629985029,0.2663647016430398,3.8169432589375147,1.870355247576862,0.4900138987388286,0.00072864385
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,11.45652570341781,33.324307505145924,13.262608964603828,125.2723848973112,13.691430264058624,216.19977784827057,91.96581360952533,90.92840412415164,182.89421773367692,0.8550736214795261,0.1607375174709385,2.353047817080404,1.3569514960438225,0.9794029125776482,10.806851019734932,"(11.45652570341781, 33.324307505145924)","(13.262608964603828, 125.27238489731121)","(13.691430264058624, 216.19977784827057)",2.409811682833549,4.852235108846678,12.95055744162555,18.78200337155656,19.38121020923468,18.387169598904453,18.85012772656523,0.4086643933232856,6.7375347444352585,5.517480976390922,0.8189168866176137,3.656181e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,178.85155709968052,237.31804836999984,301.7255756029425,257.4341621499291,427.8308153694121,276.59740435737314,124.50976851936971,127.55297467507349,252.0627431944432,0.656911690957092,0.161167044115816,2.358518566211373,1.462397496781627,1.0147881921681154,10.806851019734932,"(178.85155709968052, 237.31804836999984)","(301.7255756029425, 257.4341621499291)","(427.83081536941205, 276.59740435737314)",3.426700536984847,4.025886078793972,11.182275368387394,19.013904295475037,19.224420132022395,18.63865321693764,18.958992548145023,0.2422700899108315,6.211620661388738,4.315125953032449,0.6946860068025648,4.2618753e-06
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,510.5217614593136,125.20481701350629,509.7473608982813,111.3220508569612,508.0854317597538,98.97488136569656,13.904347966957683,12.458515277010475,26.36286324396816,4.473207203977838,0.1691424145668831,1.885674853786395,0.9716758131943312,0.8875726289308276,10.806851019734932,"(510.52176145931355, 125.20481701350627)","(509.74736089828133, 111.3220508569612)","(508.0854317597538, 98.97488136569655)",6.247354326010298,3.4668824881204983,4.5504528060481855,18.44792021220748,18.54654047501301,18.56177338303191,18.518744690084134,0.0504651059086271,4.754896540059661,1.4014648909648029,0.29474140586605035,0.041440587
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,503.44224896838887,55.61760815366805,504.9755318370343,56.89574290908226,504.03779200988606,57.03350510927697,1.9961424819584563,0.9478050470547534,2.9439475290132098,131.82815984268532,0.1970736715425609,2.7398131520680207,0.7062553394167255,0.4703441201722478,10.806851019734932,"(503.44224896838887, 55.617608153668044)","(504.9755318370343, 56.89574290908226)","(504.03779200988606, 57.03350510927697)",7.563554823051096,5.359662945994594,8.335361320656258,18.56195836189753,18.51219808024841,18.751672113611548,18.608609518585837,0.1031801046037754,7.086193029900649,1.5442153073360185,0.21791888829729905,8.415598e-06
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,494.0613686867597,469.04963697267385,492.7735128514586,468.6937486763236,494.3718361290034,468.8886106296759,1.3361246693321989,1.6101579054260018,2.9462825747582007,171.5032997250235,0.1977467324497706,2.9509257763392727,0.237904779288546,1.1937399427878097,10.806851019734932,"(494.0613686867597, 469.04963697267385)","(492.77351285145863, 468.6937486763236)","(494.37183612900344, 468.8886106296759)",6.596004111780387,5.798601347096482,9.780583919434942,18.863146760169435,18.626937851487483,18.85153481854562,18.780539810067516,0.1087163911492791,7.3917297927706045,2.1068770303798736,0.285031662337073,0.00040499814
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,3.757182426714621,63.09018169710603,2.854962776114718,52.566683759575625,2.029696578390144,38.693881176230605,10.56210249614798,13.897327650076148,24.45943014622413,1.495800336843276,0.2020188197053092,3.25032409840218,0.3627713299805857,1.3033743164926217,10.806851019734932,"(3.757182426714621, 63.09018169710603)","(2.854962776114718, 52.566683759575625)","(2.029696578390144, 38.693881176230605)",5.372518559240103,2.4706059583251943,3.958254576100041,18.583716594139943,18.986335015961288,18.701087059748023,18.757046223283083,0.1690640300500284,3.933793031221779,1.4511109403558902,0.36888339799239417,0.03287624
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,255.0083635549724,288.8091312750489,184.5134402074293,180.957210409608,111.11043198306672,68.7778460625533,128.8470839877306,134.06047665772,262.9075606454506,0.0284591287261433,0.2063117562172783,3.988256349980365,0.0665885731520603,1.0306575871167916,10.806851019734932,"(255.0083635549724, 288.8091312750489)","(184.51344020742934, 180.95721040960797)","(111.11043198306672, 68.7778460625533)",561.0591030989974,4.0335952482650494,9.598756223805108,15.426616106195308,19.0807567148738,18.59004539516299,17.699139405410698,1.6193560466907169,191.56381819035587,320.004401425136,1.6704845646120368,1.4378926e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,187.74786635806544,372.7707429755703,153.77980098712123,253.1895753503728,118.15417440456406,135.13147603746478,124.3120473471912,123.31626041514664,247.62830776233784,0.9342419166224186,0.2082159903648671,2.976493521183498,2.010656202878664,0.9826420995502252,10.806851019734932,"(187.74786635806544, 372.7707429755703)","(153.77980098712123, 253.18957535037282)","(118.15417440456406, 135.13147603746478)",28.086896733836507,12.39614354270037,6.367749222120315,17.743965744838647,18.30605240134404,19.030723889882918,18.3602473453552,0.5267127300067344,15.616929832885731,11.212066732061775,0.7179430817734541,1.2511249e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,371.4023503742116,232.05018350455367,427.8800617501214,276.0166270384155,483.2218191914257,322.3680497047054,71.5735987587381,72.18839588106398,143.76199463980208,2.0479785602208858,0.2116210389264772,2.5821877048845856,2.579750366111128,0.999085777646006,10.806851019734932,"(371.40235037421155, 232.05018350455367)","(427.8800617501214, 276.0166270384155)","(483.2218191914257, 322.3680497047054)",7.011683282549395,5.526018623039846,6.500864618773277,19.09559113705123,18.881600766964425,19.26971092563242,19.082300943216023,0.1587237553202778,6.346188841454173,0.7548134320452028,0.1189396425008122,0.00044240442
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,200.8587647853925,77.9874823691016,235.1515477843009,176.95270655867006,272.5794693125214,277.1719219768602,104.73829559765504,106.9800937042038,211.71838930185885,1.3667856885701413,0.2171231366856408,2.8262612789571007,2.5517585216371543,1.0117791166989183,10.806851019734932,"(200.8587647853925, 77.9874823691016)","(235.1515477843009, 176.95270655867006)","(272.5794693125214, 277.1719219768602)",4.93028397407554,3.912078447253221,6.739695924828162,18.993934669477152,19.042901369494807,18.93974279470236,18.992192944558106,0.0421323161209409,5.194019448718975,1.4321391169543782,0.27572848563506885,0.00047825102
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,445.9030288644915,114.25571421741571,415.0179012146935,72.72222009068761,385.54432323331935,28.798079384084986,51.75830604182554,52.896331969594726,104.65463801142027,2.7731793520862897,0.2211441046073585,2.624966267876688,2.5592416904255515,1.0123571229917732,10.806851019734932,"(445.9030288644915, 114.25571421741571)","(415.0179012146935, 72.72222009068761)","(385.54432323331935, 28.798079384084986)",90.72464159218654,4.715568319571295,320.2158641565422,17.01606256701193,18.57153349973207,15.886785227789586,17.15812709817786,1.1006377148986808,138.55202468943335,163.0972197762799,1.1771550804967665,7.215819e-06
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,510.741776531157,98.37149679887916,508.5717162569289,95.46819120616632,508.1149196147571,90.875332942332,3.6246854978688456,4.615518411183156,8.240203909052001,31.09623385279392,0.2217459924413987,2.4017615900488685,2.3838093050108555,1.261358090395895,10.806851019734932,"(510.74177653115703, 98.37149679887915)","(508.5717162569289, 95.46819120616632)","(508.1149196147571, 90.875332942332)",3.910664815254639,2.591357634680417,6.345354991687096,18.702883841161277,18.596196902188744,18.47131226944741,18.59013100426581,0.0946359499863061,4.282459147207384,1.9044152141950097,0.44470131499955806,0.008542671
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,301.08045954221245,257.015363510315,188.79720798066245,170.29713683531327,79.06145204289535,85.52464178876949,141.87170055684575,138.66618927355535,280.5378898304011,0.0071099215229143,0.221757237554139,4.555119026700664,0.0172073009471773,0.968195469098064,11.403719011536635,"(301.08045954221245, 257.015363510315)","(188.79720798066245, 170.29713683531327)","(79.06145204289535, 85.52464178876949)",5.402300004901645,10.9802315159555,7.366847019306725,19.11148331657829,18.277036040551607,18.78507833916224,18.72453256543071,0.3433413337138907,7.916459513387957,2.829290618819412,0.3573934299840281,3.68559e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,195.0401208733101,259.1517592432356,252.2417169498204,275.8867700890165,313.11707163382096,291.827151519978,59.59935554776277,62.92777262916124,122.527128176924,1.63386155813371,0.2265998824786922,3.2717432451913973,1.7942217659124395,1.0458972854580175,10.806851019734932,"(195.0401208733101, 259.1517592432356)","(252.24171694982036, 275.8867700890165)","(313.11707163382096, 291.827151519978)",88.29264606338614,7.493392557010679,3.1144466014751786,16.855708069419528,18.60071398762265,19.59898735987036,18.351803138970844,1.1336850751087573,32.96682840729067,47.96356290359401,1.4549037690561335,5.474119e-06
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,4.7732845843311225,47.49107701129091,97.9904032150916,108.02531446671622,188.8987200120086,170.15594255651587,111.14776250618402,110.11147537691802,221.2592378831021,1.3510907117972497,0.2452393353064443,3.354551427092851,2.5962960214952915,0.9813413460233972,10.806851019734932,"(4.7732845843311225, 47.49107701129091)","(97.99040321509159, 108.02531446671622)","(188.8987200120086, 170.15594255651587)",4.50411171256864,3.209336666682562,17.462002136193178,18.656599240694764,19.34017430472817,18.280823094839736,18.759198880087556,0.4385211974927157,8.391816838481459,7.8816436487563735,0.9392058716789863,1.4235444e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,385.6410519553937,28.81776323499008,445.8904212166906,114.20755565934424,509.33264880020624,204.694687490268,104.5055173024774,110.5117064737739,215.01722377625129,0.1710279666575158,0.2672713521156332,5.0224186650254925,0.3298770789504459,1.0475078963285986,10.806851019734932,"(385.6410519553937, 28.817763234990082)","(445.89042121669064, 114.20755565934425)","(509.33264880020624, 204.694687490268)",305.4817735869885,67.42520119851328,7.293105208314266,15.908903280994757,17.0088247629308,18.713271910519268,17.210333318148276,1.1537114387733396,126.73335999793868,157.69341699162692,1.2442928759577732,0.00017108781
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,4.057675093742915,35.99654340771241,60.15205222780708,140.18582429626923,113.51280975249132,241.9880941265654,118.32998520296202,114.93943007605604,233.2694152790181,0.6357741618062087,0.2769698810978424,4.699627150294973,1.2753822502389769,0.962193610930966,10.806851019734932,"(4.057675093742915, 35.99654340771241)","(60.152052227807076, 140.18582429626923)","(113.51280975249131, 241.98809412656541)",3.231120326519875,4.391435876751477,74.58685350543448,18.646621281027365,19.209598689718376,17.17019921642858,18.342139729058108,0.859968725993716,27.403136569568613,40.86641580756702,1.4913043148845042,1.7221437e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,248.58286137085,217.31944324375127,129.62102110807191,172.40200675026807,13.447499015104,125.906607719391,127.15933131254197,125.1323673816083,252.29169869415028,1.126999078631044,0.2774010472253945,4.085357049576444,2.46117550634915,0.9747868576721334,10.806851019734932,"(248.58286137084994, 217.31944324375132)","(129.62102110807191, 172.40200675026807)","(13.447499015104, 125.90660771939099)",578.4217559378313,6.1528320147013496,4.964943731292482,15.332283806258117,18.86151584245535,19.269568189979417,17.82112261289763,1.7677416164240114,196.51317722794172,330.743064385029,1.6830579457854364,7.8901585e-06
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,9.10733066345614,25.87162854302383,81.3388813674159,136.7556533111814,153.47134049798518,252.75098514564263,132.33542181095763,136.5943215057274,268.92974331668506,1.2051503607042475,0.2899140501589043,4.131993425569773,2.872891496461648,1.022456355708755,10.806851019734932,"(9.107330663456139, 25.87162854302383)","(81.3388813674159, 136.7556533111814)","(153.47134049798518, 252.75098514564263)",3.265156424425113,406.2455315878856,18.690656635785945,18.55421438326019,15.524180426452864,18.266739365739824,17.44837805848429,1.365665373059619,142.73378154936555,228.3381665873344,1.5997485956634725,1.4953105e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,182.77114355517853,488.9941140309454,163.30046807131188,440.5645301423742,146.16764877621756,388.7137165228834,52.19704780366608,54.60806140123942,106.8051092049055,3.617285863324884,0.3156262224623868,3.889817201246601,3.4453108715361083,1.0363323573945704,10.806851019734932,"(182.77114355517858, 488.9941140309454)","(163.30046807131188, 440.5645301423742)","(146.16764877621756, 388.7137165228834)",6.454985828914609,10.292848741449925,342.6778616457221,19.118660371797752,18.2692770050558,15.989601661193026,17.792513012682196,1.3211686826243003,119.80856540536222,193.0200111463545,1.6110702143314004,2.9358787e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,295.87273264133114,444.7691689878484,211.21046739019715,384.3332332919984,126.0530848164286,319.11412479628,104.0201974660993,107.26281704202748,211.2830145081268,1.926216784065767,0.3184836708222879,4.21968810070251,3.605370637505644,1.0214562366561737,10.806851019734932,"(295.87273264133114, 444.7691689878484)","(211.21046739019715, 384.33323329199834)","(126.0530848164286, 319.11412479628)",12.969788128125424,7.993620469783143,8.446906782062685,18.270373071284688,18.53540516618066,18.82063299162386,18.54213707636307,0.2246931002411157,9.803438459990417,2.7514895576576333,0.28066576527072146,4.3247765e-06
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,333.7947769511545,80.55406429427032,197.6726917674501,43.00461023720362,56.66007812874011,8.057462512440821,141.20617399654816,145.27856118270344,286.48473517925163,1.502425430183078,0.3255351367766381,4.656965866016022,3.809097170135957,1.0191452478543137,11.350223650174508,"(333.7947769511545, 80.55406429427032)","(197.67269176745015, 43.00461023720362)","(56.66007812874011, 8.057462512440821)",4.35805358375125,2.9674481398901347,5.157122929976684,19.19171183777077,19.111051104155223,19.391926554368823,19.23156316543161,0.1180786485650447,4.160874884539356,1.1080742308854197,0.266307990899393,9.787898e-05
20230920_C9JNFD2,False,1.1805488892756,176.3969994848594,178.07500034105033,384.1616341003612,414.6082249739578,295.6102042855495,444.3697180371498,210.87291204318987,471.1421534872696,93.41896055725488,88.86603398654569,182.28499454380056,1.0433835751219216,0.3404872222587637,5.691224070917608,1.6182035812650142,0.9422996012728468,10.806851019734932,"(384.1616341003612, 414.6082249739578)","(295.6102042855495, 444.3697180371498)","(210.87291204318987, 471.1421534872696)",5.342539187242925,13.941728010438368,6.530614458794147,19.1614879054606,18.08915928359709,19.248596008182087,18.833081065746597,0.5272328194496864,8.604960552158479,4.659795691930523,0.5415243525737783,8.209426e-06
