folder,f1,f2,f3,gmag1,gmag2,gmag3,is_truth_geom,pred_prob,gb_confidence,hybrid_score
20240807_A119gpd1,"(286.48147637164845, 335.86117291897415)","(390.0372367315497, 343.0061932115706)","(501.23672923910806, 354.67479360394657)",22.703644028324067,21.83692989864882,22.509538885553347,False,0.19699986,9.236092e-06,0.0985063952644
20240807_A119gpd1,"(422.77466854476296, 201.91233787508256)","(421.258460249008, 201.021242004986)","(426.4729598613632, 198.77988315748294)",21.905167347380623,21.56215163037789,22.34743474044065,False,0.056653477,0.008528458,0.0342966591
20240807_A119gpd1,"(14.935165303800488, 361.25044626651)","(89.58831618789728, 271.49503978313606)","(170.98680044072438, 185.6978188131286)",21.206741118395943,21.622001010838765,20.619713612510942,False,0.00918681,1.0239756e-05,0.0046005728292
20240807_A119gpd1,"(488.6453039910601, 119.39506575327118)","(450.0020326725554, 227.80448821501585)","(414.7653653853841, 344.8797598901281)",22.068357272457355,23.165940847387844,21.89135875043865,False,0.12695324,8.285507e-06,0.0634824198549
20240807_A119gpd1,"(75.28283111347793, 208.71467421422363)","(90.32054162911479, 326.94559844213273)","(96.75423404307648, 446.70435273191185)",22.13301310636127,10.015686420980362,13.752827179651366,False,0.0012871558,3.321882e-05,0.000666831074
20240807_A119gpd1,"(2.3337871428027768, 21.09172574589752)","(7.609793400688005, 27.814265852502388)","(4.120102542313731, 33.46425389030799)",21.46436110700505,22.65692373655376,22.18283055231625,False,0.17145154,0.0022963185,0.08733319295000001
20240807_A119gpd1,"(492.08869836932183, 472.8494213876238)","(494.0221132984977, 462.3996687189608)","(494.02555410741985, 462.40601049640065)",21.50255680966836,13.314047512799473,13.299973500058332,False,0.002138209,2.9293042e-05,0.0010896096293999998
20240807_A119gpd2,"(250.24776255974152, 31.094760602920957)","(356.3100244776592, 57.31464308918524)","(453.2714800837978, 81.25919829176382)",20.76116394727311,21.363431171390644,20.771405481557974,False,0.057517916,1.4478148e-05,0.0287690927036
20240807_A119gpd2,"(217.54530889077762, 285.16251797688494)","(233.65696550838834, 293.8859486653856)","(248.5142743143381, 301.7199626839321)",18.3336562876094,17.955013408123346,18.31421419145504,True,0.83326304,0.20885439,0.562829593
20240807_A119gpd2,"(420.0914080786609, 228.36097918760265)","(419.2817933629102, 227.61276616879422)","(418.3037223875008, 227.71736735453788)",20.88875929282883,20.93591134710698,21.32800091045612,False,0.15888852,0.0063736667,0.08390582669
20240807_A119gpd2,"(279.186281603484, 281.5751962199637)","(277.85095360698483, 311.4065776043594)","(276.7594475027273, 336.89480554454565)",21.898461353891697,21.62725816325664,21.89632142396725,False,0.30953953,0.07663933,0.208417296
20240807_A119gpd2,"(164.79663780564442, 76.21868171350451)","(165.6066919640645, 76.7783493006275)","(165.04531584108122, 76.7870492393223)",22.99654239503573,23.27295515963682,22.245636090992512,False,0.090339825,0.0029844658,0.04725903856
20240807_A119gpd2,"(18.760575094163613, 288.34126516158057)","(154.68255183350348, 300.51825704191765)","(277.2500158148657, 310.55796509316923)",10.16142142514082,21.4277942011705,21.760545153812046,False,0.013696981,6.0953316e-06,0.00685275723212
20240807_A119gpd2,"(426.56926035944116, 67.5084748531934)","(425.5914374546628, 67.7587862109061)","(426.0179617007029, 66.74451299897015)",22.78583815724148,22.14271054702635,22.724468755842214,False,0.12619546,0.0036519263,0.06565407841000001
20240807_A119gpd2,"(101.06489346980271, 146.8254241393177)","(233.74914468571774, 99.03257933275796)","(355.80068556035485, 57.11746053289542)",20.618221449081734,21.395237984052727,21.303881402389027,False,0.008812197,1.4339787e-05,0.0044161363509
20240807_A119gpd2,"(26.269213217429808, 406.9479100516751)","(25.83162129059204, 410.34021436866203)","(25.650897605229574, 410.82697884476323)",13.784692751489338,14.176118025138972,14.38912346245698,False,0.02744992,7.2576618e-06,0.013730040363259999
20240807_A119gpd2,"(232.08829432726785, 190.1208953312073)","(231.15808715135248, 177.20143372857098)","(229.032107086223, 163.94358884876272)",22.584240333431502,22.364731342416466,21.865688795713663,False,0.11951417,0.036149397,0.0850616629
20240807_A119gpd2,"(212.91126651728752, 402.36618636041317)","(358.7537294425212, 422.6112945191794)","(490.1911279408231, 438.71769684902995)",22.97166375748713,22.296353254124504,18.21423733836037,False,0.08007893,8.6088934e-05,0.040099727253800004
20240807_A119gpd2,"(92.76301491855128, 321.2353467642422)","(162.92043247573372, 414.09935706262024)","(226.1902780346185, 495.8929694027268)",21.99251518230995,21.54217608729628,22.768201295319606,False,0.0028337303,0.00014232637,0.001516493609
20240807_A119gpd2,"(286.5460007658729, 485.30728112333)","(276.75462199427227, 337.25001730652)","(265.4080237132853, 199.87977195233452)",20.7801541441188,21.85752136959485,22.08942582585763,False,0.048455175,1.1704606e-05,0.0242357807242
20240807_A119gpd2,"(276.58988525848144, 336.62301810221953)","(344.8564596176097, 306.1221103418176)","(404.61502285191284, 280.48249146025654)",21.75534223443093,22.014312012112583,23.412953345598822,False,0.04666014,8.4485575e-05,0.023389209902500003
20240807_A119gpd2,"(2.8339340979585472, 46.92285588177077)","(3.9903015423739987, 32.469288504394655)","(3.7881302067468994, 21.787618353527932)",22.314995539724613,22.08862757970069,22.310781368986262,False,0.15587707,0.0019007871,0.07926908597
20240807_A119gpd2,"(310.49396503163473, 184.0954873337806)","(279.6148696329401, 281.65310649192327)","(248.23206148499773, 369.75753985718194)",22.420652226275656,21.764859102540164,22.09220335211477,False,0.47207335,1.3246501e-05,0.2360459475507
20240807_A119gpd2,"(112.4416193222581, 329.47593450149736)","(92.7507179669355, 321.1745148871699)","(79.25593938029473, 315.3702765700627)",20.415397257664857,21.814847325087747,22.794363139653097,False,0.030494899,0.00022438064,0.015404515948
20240807_A119gpd2,"(509.9619548460032, 207.58540612272486)","(508.9571139173668, 208.08761183655014)","(509.40419439770585, 205.44343716687507)",20.21709839578615,19.672957869142625,20.398995165970497,False,0.03655692,0.0023686388,0.01993650716
20240807_A119gpd2,"(22.920785662288864, 227.32651035725985)","(100.67402380422487, 147.00174190190165)","(175.58687952756603, 74.03990565281151)",17.588005859511465,20.51931176318797,23.4446060754746,False,0.026404375,3.4992925e-06,0.01320463700475
20240807_A119gpd2,"(277.5634819151032, 311.0475525329729)","(363.0492534667443, 200.5238387870078)","(440.1596827311538, 104.15572927671286)",22.00417793640933,22.12072145072859,22.420065637608893,False,0.356803,8.6289896e-05,0.1784619029272
20240807_A119gpd2,"(216.89276640278854, 297.50066842596044)","(107.30216040137915, 315.75503354391446)","(2.80201446793248, 330.99406801239127)",22.90955377933344,21.48419241652184,21.29401452664897,False,0.02075052,1.0152622e-05,0.010382366835400001
20240807_A119gpd2,"(264.0745685923799, 299.7728646677494)","(315.67909886782587, 258.89665356482465)","(366.58332894723213, 217.421602920299)",22.802269718368983,22.005289552336187,20.81308479043848,False,0.062351,1.2532541e-05,0.0311842727787
20240807_A119gpd2,"(126.10196609095044, 160.76598742553512)","(188.38490231685728, 94.83383971948845)","(250.16679827091232, 31.09106083590484)",23.28401131543544,22.23677081332454,21.108073138052987,False,0.005698381,1.3622391e-05,0.0028587261737
20240807_A119gpd2,"(4.049733779934428, 4.38974632720948)","(2.475220067088003, 6.009233191520394)","(4.154146775785534, 3.388947948082034)",15.25909027133276,15.739654132337382,15.544412704687048,False,0.052366428,4.920848e-05,0.026217659936
20240807_A119gpd2,"(18.80177392863652, 233.10231839750364)","(22.76249577602556, 227.48489519667083)","(22.795020912368784, 227.20928411439849)",22.105277436549063,17.580333805454075,17.5358764657162,False,0.021404019,1.7863546e-05,0.0107145139822
20240807_A119gpd2,"(398.9864769758033, 21.945473943413845)","(250.00447275632303, 31.0386237115965)","(119.63225752388999, 35.691302188277376)",17.596818822364916,20.82625445999284,22.56315699634247,False,0.02992974,1.4679631e-05,0.0149751457417
20240807_A119gpd2,"(4.038183683330942, 170.18040770779717)","(113.04027761107506, 163.31136404294284)","(220.25166997341591, 158.65655360106507)",22.06914425122649,22.23429920462269,22.351920933315416,False,0.16785261,8.234957e-06,0.0839320694699
20240807_A119gpd2,"(509.2632414422127, 3.3972345651249327)","(398.9424204180151, 21.926321025685752)","(291.46044274259975, 36.50370601414252)",22.31547974018932,17.59680869719122,23.998554862315512,False,0.00221744,9.55163e-06,0.001115406141
20240807_A119gpd2,"(254.87803187040578, 42.54414631522033)","(119.99467083083081, 35.2915986941851)","(2.371944009548855, 32.871388635031565)",21.853833676414062,22.87072651342588,23.199071331097954,False,0.080130674,8.500075e-05,0.040124837525
20240807_A119gpd2,"(344.859164117701, 306.0490442507193)","(273.72862796729413, 283.6393218211791)","(204.7421060574255, 257.6737753549371)",21.486903813572752,21.32945118950697,22.98044534067748,False,0.53657925,1.5533478e-05,0.26830049843459997
20240807_A119gpd2,"(440.0698737892112, 104.15660539222222)","(478.412608014692, 52.45009363726595)","(507.87307714918177, 13.7118507448875)",22.090889395382924,21.142037410439578,21.99262481957853,False,0.033845685,0.00015444068,0.017030950976
20240807_A119gpd2,"(320.08590106127974, 304.5594954970522)","(205.0398782665561, 257.9507625060358)","(105.97499246543885, 211.19109122213897)",21.33341719200549,21.99276815578257,23.13516194040046,False,0.09249939,3.8536247e-05,0.0462766703729
20240807_A119gpd2,"(125.16197320277996, 338.4569655689638)","(111.91618207461812, 329.3950595838008)","(92.9997914517221, 321.04659652918144)",21.274612037028483,20.39781316638846,21.74509045308581,False,0.011222441,0.00022244542,0.0057669322939999995
20240807_A119gpd2,"(435.95063965282156, 484.4286745572887)","(445.8150209462083, 391.8595887506111)","(447.7176488510921, 310.6539565261052)",22.275995830620023,22.735564733216467,22.77587297975616,False,0.13262536,1.7652148e-05,0.0663250365036
20240807_A119gpd2,"(444.13606434187176, 345.972273451276)","(349.34189797536874, 231.54096501977716)","(272.1175630586563, 127.25000552168567)",22.485562080449768,22.28242701980886,22.823840806093507,False,0.032819416,2.1512831e-05,0.0164247669817
20240807_A119gpd2,"(315.36970097256403, 259.22595440734136)","(319.85798982671145, 304.64583219922156)","(328.06211510473895, 338.93107144225047)",22.16503836724052,21.269625830641544,21.89084625727301,False,0.058682654,0.00026231282,0.029524945974
20240807_A119gpd2,"(483.5087029781829, 471.7198518274424)","(490.22249596015627, 438.78494934300966)","(487.6291284444967, 406.2222200360668)",12.650639770029294,18.25725333044756,16.926191454254266,False,0.043182835,4.21828e-05,0.021620945460000002
20240815_A119HJY,"(108.29339197844394, 215.3063627071832)","(54.90788984630271, 111.41019514070666)","(2.0941516879145183, 8.722431343852975)",19.065729871103976,17.631025623358916,18.44391634634674,False,0.124687254,4.238205e-06,0.062346593743499996
20240815_A119HJY,"(234.52108349042928, 407.8770319491923)","(167.89500337782545, 368.19001720284695)","(102.70430336839198, 329.565604348374)",18.441104267999258,18.49919665483496,18.3599869659693,True,0.8349557,0.56119794,0.810316408
20240815_A119HJY,"(62.50390825305141, 186.74441822904885)","(61.68817880751419, 186.78904884216018)","(62.11742698945773, 186.56649673700542)",19.30316537419626,19.2109296986793,19.55577533264065,False,0.055054106,2.1243213e-05,0.0275419232491
20240815_A119HJY,"(242.0416205243777, 375.581649045331)","(242.60025181499935, 376.2891845182327)","(242.24278077232813, 375.6822249676729)",19.5104597601837,19.35861892233845,19.623308122153293,False,0.089134306,5.631746e-05,0.044606575222
20240815_A119HJY,"(44.721038930729804, 490.47053779145403)","(45.23402308897013, 489.8519465132164)","(45.074267218322944, 490.778829205969)",19.353247784672696,19.81783701537195,20.33205654048359,False,0.16945678,0.00065908674,0.085189750718
20240815_A119HJY,"(364.0303112124011, 510.1998454331821)","(364.87374906939954, 510.3482153343888)","(364.08353668186044, 511.1152387276585)",19.45123550089264,19.105634658378925,19.693610300844327,False,0.024790313,0.00030664334,0.012609806838
20240815_A119HJY,"(2.4526917670043247, 0.9659735922759012)","(3.366111593996436, 2.930646039943099)","(3.187093705207303, 5.970159202886435)",15.952930482178743,15.846973779995926,16.705897500893897,False,0.00044738225,1.7603985e-05,0.0002360139145
20240815_A119HJY,"(249.18178289629643, 396.4176330551894)","(249.83337073146132, 397.0635965918148)","(248.84227057247637, 396.0918359224709)",19.34299859153306,19.435926628409973,19.221613744629124,False,0.28079736,0.00034275177,0.14063860623899999
20240815_A119HJY,"(499.9004986011527, 418.72251315450444)","(500.71849639987835, 418.7209197223041)","(499.29950727885864, 418.29957462368407)",18.944310036803,18.68232191316626,19.09975233679348,False,0.33557993,5.2087944e-05,0.16782642656080002
20240815_A119HJY,"(391.2577720554071, 236.38035604041312)","(271.480683807273, 168.75275093103284)","(152.84670032392623, 104.22265198155901)",18.197860757077656,19.36763848096516,19.092540521036483,False,0.019102782,1.1466952e-05,0.0095594178664
20240815_A119HJY,"(2.6768353193947974, 5.496590991862632)","(6.316954322195102, 3.6904255584927057)","(6.9764623064317846, 2.5437170192723784)",15.865866435104978,16.324996772375645,16.746842116337064,False,0.00032876787,1.3722175e-05,0.0001739894575
20240815_A119HJY,"(3.1502721679679837, 180.19579708866223)","(7.5577866074187625, 307.04218050853615)","(11.389543084882064, 437.8753919863159)",19.25422212853092,17.410004777775065,20.010569349468607,False,0.017390812,1.5680127e-05,0.008706382088899999
20240815_A119HJY,"(420.6958227916882, 164.45872009140737)","(404.8141558487944, 220.62213825160788)","(386.0126813712047, 274.9088247211372)",13.041282594439604,19.759585577543938,18.931776331439448,False,0.16669337,2.2030802e-06,0.08334822715614
20240815_A119HJY,"(427.9839305606242, 291.2306228485731)","(460.9938340780162, 365.8463935381554)","(490.0456517278515, 436.1296386610163)",18.96641354072172,19.54271821821701,19.79516666628833,False,0.18575466,3.90641e-05,0.09290467487
20240815_A119HJY,"(7.680439681798816, 307.00232691961816)","(7.869874413027134, 182.9276123003247)","(6.918582086939352, 53.704179211471256)",17.449571711221907,19.04061246280513,18.856924711613846,False,0.2628254,6.8703052e-06,0.13141750921363998
20240815_A119HJY,"(55.251739776295295, 274.4843639585094)","(51.6596868197922, 220.51104842686158)","(50.55227814977508, 171.63206294853072)",19.69469898688515,17.839665736470153,17.880144441707685,False,0.04415501,9.124529e-06,0.0220838921703
20240815_A119HJY,"(212.01054028138648, 60.42406848561586)","(121.50033371852263, 176.67397697737437)","(28.954182237615868, 287.5029503951379)",19.67259366534108,18.274574841063338,17.464934035932213,False,0.11942962,3.2817577e-05,0.0597377823039
20240815_A119HJY,"(190.87381110407915, 87.81283264532831)","(338.16019560494, 71.19351783821872)","(478.68646687862156, 58.701876411227175)",20.04896578464846,19.41820430127548,18.190820258604333,False,0.05999397,2.5702582e-05,0.0300149768074
20240815_A119HJY,"(7.532145534454372, 506.9105111784117)","(0.49812365042296847, 507.5102889686984)","(0.16796173435309925, 507.6198285830437)",16.35077944245184,18.93308451982191,,False,0.06943131,1.1606214e-05,0.0347237793498
20240815_A119HJY,"(0.332044840851637, 507.7123444199409)","(7.468350084300539, 506.8264433597749)","(7.506777974920112, 506.7907541629114)",18.719902461866447,16.366746191619363,16.85228793087419,False,0.03635313,1.816956e-05,0.018189283692
20240815_A119HJY,"(50.50541522426968, 171.66748718526352)","(76.25057344740944, 183.21156307755012)","(99.56588205120448, 199.06392870608732)",17.545748662793002,19.12308359413385,19.20672242622489,False,0.17093086,1.6618345e-05,0.0854770628415
20240815_A119HJY,"(423.50273870271815, 130.70576830728976)","(422.4697083799616, 138.57785148131154)","(422.59961315815076, 138.4740068598411)",18.012587645338364,17.798165155509764,18.08327847330034,False,0.040320292,2.6629511e-06,0.02016201006577
20240815_A119HJY,"(422.42904865225967, 138.82998718400162)","(423.5744477158711, 130.5079510890672)","(423.4912470909485, 130.69705139112733)",17.831479364819465,18.02110366520222,18.20636222321634,False,0.08899242,3.8171534e-06,0.04449888200738
20240815_A119HJY,"(496.58725336254605, 155.52732407775056)","(465.27557167481876, 216.81888923035973)","(434.1218287265943, 269.0038362436832)",19.45680715055389,18.76139597738863,18.56183407614549,False,0.09496629,4.6670993e-06,0.04748641196951
20240815_A119HJY,"(482.8075234043934, 231.72364708065106)","(458.27976976457046, 291.7390498819083)","(436.86970515761413, 341.2512598999746)",18.64308263930749,18.285082639828826,19.43732161706759,False,0.34516674,1.7571178e-05,0.1725956698246
20240815_A119HJY,"(12.374161861803657, 437.77492367068106)","(104.2484764690034, 333.23016195241735)","(189.9190297538687, 223.901157087253)",19.286392993201133,19.39651910423685,19.868357627532195,False,0.43031842,1.4257453e-06,0.21516020802171
20240815_A119HJY,"(6.359398854990729, 342.9430966861716)","(62.49026757890755, 280.02555797305723)","(109.794530112268, 215.39569618276764)",20.333267630534944,17.55147561380704,19.0897224686425,False,0.022910506,1.3314247e-05,0.011464572972900001
20240815_A119HJY,"(271.7825262215037, 168.59917465022016)","(388.33117874355133, 80.72162401166548)","(504.3771867233333, 3.4811751553226316)",19.492231225331324,15.657809883529644,19.41643358224895,False,0.00093599415,2.1091753e-05,0.0004827613021
20240815_A119HJY,"(491.3305277699006, 71.56623681160318)","(478.68180323290835, 58.89696737081212)","(473.97860470189823, 48.03868370099883)",20.45851659239735,17.893911931519195,19.886988409463765,False,0.122613534,1.1725397e-05,0.061314974777899996
20240830_A11agSI,"(177.48736839573945, 128.65768032181927)","(111.388955116452, 67.7887299882712)","(44.73250023202044, 6.272207302063578)",18.31223223259808,20.479399431678143,20.03759008077375,False,0.6209614,7.960319e-06,0.3104862722233
20240830_A11agSI,"(475.31265700032895, 56.33307195334967)","(420.6587556158854, 73.56933419142109)","(365.7093180483237, 91.05978146644102)",19.9509666625884,19.45866856646513,20.805586508704604,False,0.71016085,8.624348e-06,0.3550864620436
20240830_A11agSI,"(281.06144831470874, 271.67956397296166)","(273.1445404438962, 273.03742872012367)","(265.377953038617, 274.4304709125211)",19.07119588364234,18.674177874509407,18.674712280740145,True,0.793553,0.49439964,0.7428562479999999
20240830_A11agSI,"(86.32437086203254, 222.3911200468063)","(202.89229583129014, 160.9040285083649)","(320.618895077388, 99.23491339991978)",17.947059120354147,20.07154674549968,20.64709161941619,False,0.2888711,5.192153e-06,0.1444391845071
20240830_A11agSI,"(511.23543946442544, 371.34980418457076)","(510.31967032917936, 371.52586884473027)","(509.7801240967548, 371.36003449075673)",16.963769124140924,17.977179541272097,,False,0.81892097,6.967404e-06,0.4094653621828
20240830_A11agSI,"(4.114763937507121, 4.855253697392101)","(4.134485861714808, 3.948095431292444)","(3.882437409648986, 3.555385859332688)",14.959736886839371,15.199369637943166,15.402547258894844,False,0.14486207,1.0185294e-05,0.0724381647058
20240830_A11agSI,"(432.7800483402333, 290.68846282993627)","(431.9444717405921, 291.1697012915669)","(431.8243805156137, 291.03278878002794)",20.99197041400204,20.31778782816609,20.707195942899588,False,0.12447131,0.002016719,0.0636473583
20240830_A11agSI,"(143.12837362374376, 325.6670929014043)","(219.7132519872705, 359.864568858338)","(297.45588817727975, 393.5745953706135)",20.4055748996277,20.582401967176,20.32298655963774,False,0.12677523,0.00031905968,0.063610956776
20240830_A11agSI,"(69.2132353325309, 16.168737057515187)","(74.05462291084163, 142.9453771911841)","(79.12275794951478, 272.46406289029096)",19.115118461015484,19.89135258161896,18.567688735956537,False,0.08449401,3.861129e-05,0.042274032903
20240830_A11agSI,"(1.8001743603132354, 296.46930929162335)","(2.4122821550517983, 297.24240575287246)","(2.135241598912188, 297.38115366044724)",19.61365863557781,19.86831648307711,19.97909129495846,False,0.37113273,0.00015470893,0.18567466125100002
20240830_A11agSI,"(2.5720864639326635, 453.3762237783757)","(47.20995321726275, 360.29890770014003)","(93.11431322599827, 264.8175125808047)",19.96172048054419,20.062198956655845,20.13718780927633,False,0.57684296,1.0172557e-05,0.2884286007899
20240830_A11agSI,"(484.4301048577457, 170.64321995287708)","(375.51862007826855, 145.8065404847406)","(264.2430696133385, 121.38542313016373)",18.08107789084768,20.205461150849736,19.99838611460916,False,0.3338102,5.3346903e-06,0.16690883428321
20240830_A11agSI,"(201.95047758530123, 162.15886869168094)","(218.35460587604808, 113.55890169971909)","(235.4210733274178, 62.59075543781782)",20.459710567085324,20.39054960275174,20.49187915277908,False,0.053489964,0.0010539347,0.02748273629
20240830_A11agSI,"(148.38690510443956, 132.69328778386674)","(86.36776196554149, 222.57575605685585)","(24.37750960259484, 311.64800682977886)",20.73332307034808,17.918598831698056,19.740284098468145,False,0.81027114,1.9950772e-05,0.4051495355404
20240830_A11agSI,"(84.19448237067084, 167.12361027680527)","(83.54108192302067, 166.51924256056998)","(82.0586167741946, 166.86770082405525)",20.14148895122687,20.10773340315023,20.067882709274755,False,0.19756033,0.000761974,0.0993135468
20240830_A11agSI,"(192.40599050747505, 208.02981766150083)","(177.1180583807523, 128.40246074784864)","(161.37576645193334, 45.737328353892565)",19.7553084487044,18.272733446128484,20.14683084820824,False,0.7973628,2.8730805e-05,0.39870151156350003
20240830_A11agSI,"(176.7069292837558, 63.14527652776036)","(239.49575784495238, 144.99759342730144)","(301.28757679224515, 227.84116624515678)",20.95533770363668,20.603092924563093,18.21152693403801,False,0.1343122,0.00010107981,0.067226855867
20240830_A11agSI,"(177.70156069013998, 475.79808041667366)","(99.58883902122213, 382.7983180522108)","(20.30901023968252, 290.5542712970448)",20.915143589508894,20.354332408744927,20.026461911237696,False,0.7491653,1.7591934e-05,0.3745949643538
20240830_A11agSI,"(139.52510119490722, 105.91928139529483)","(146.55714688883262, 190.29343730414962)","(152.77702120861704, 273.5806210479019)",20.872433044011245,19.92860752612087,21.34370023278517,False,0.71775883,5.2594965e-05,0.3589162314755
20240830_A11agSI,"(68.63341533572256, 481.76561448082987)","(79.8962967081186, 428.64868693282006)","(91.81234800732636, 376.98244530431907)",20.240636663397684,20.34279041499336,20.52858846237488,False,0.17984886,0.003845078,0.0926159846
20240830_A11agSI,"(2.4517087291004884, 415.3087330911601)","(28.457800903015396, 310.47615835167454)","(56.34253887656584, 203.4116952843475)",19.98845700223935,20.029064678745645,19.964629343220803,False,0.4023866,2.8481034e-05,0.20121323672379998
20240830_A11agSI,"(27.813721036347403, 4.83190601210697)","(31.12595602126089, 2.353154705953841)","(34.18546680581798, 1.6613343585669895)",19.755855920247,19.484560091498626,20.162283143396245,False,0.040082794,0.024735093,0.0373559621
20240830_A11agSI,"(22.8911198208352, 15.420604279727286)","(114.66156775646968, 103.60446169121849)","(205.9458628526886, 194.43865378000402)",20.33757685676644,19.085703682357547,20.51882307807741,False,0.70948005,1.0868073e-05,0.3547476326511
20240830_A11agSI,"(237.02909373797604, 93.40881518568136)","(203.65978242125692, 146.0927991643345)","(171.0420706753215, 196.43403041900675)",17.789034309440133,19.87131848650509,20.23379680972192,False,0.34859988,8.866483e-06,0.17430614653809998
20240830_A11agSI,"(465.7604740071972, 458.1720117363097)","(412.9508224746212, 413.8838877120535)","(358.1882487876453, 366.57605374117503)",19.835176048226,19.43129906929384,21.024219670714,False,0.7004643,4.338388e-06,0.35023518687160005
20240830_A11agSI,"(55.25158179037112, 123.52283092261536)","(56.002830137689244, 124.31512606865044)","(55.43052532287982, 122.8309954684378)",20.137220839076832,19.85017559987962,20.32825948405957,False,0.045110237,0.008244285,0.028326117999999997
20240830_A11agSI,"(93.57383175628962, 265.5631793231148)","(166.9216789930657, 156.96440637213237)","(240.21694183791104, 50.378405407526)",20.67129212946245,20.31480084577013,20.501671500850904,False,0.43317005,2.9532268e-05,0.21660569758759998
20240830_A11agSI,"(374.33575528115364, 213.6832534185964)","(324.6407680682973, 106.85500979054012)","(273.4127109021583, 1.5376255292602536)",20.30285014955962,20.193578485436564,20.462209803090644,False,0.28953245,3.3694847e-05,0.1447898113929
20240830_A11agSI,"(9.545973196753835, 88.16113324758604)","(48.47413807196892, 194.55666818241144)","(90.52549989285046, 303.1647744826192)",17.716982743491045,20.608157321945747,18.82505702886224,False,0.04452939,3.0486328e-06,0.022266829042960002
20240830_A11agSI,"(22.4956718982194, 368.4019847857292)","(93.14168120526742, 265.199989911041)","(167.23566274825077, 157.49269400653804)",19.17901778733064,20.34340872756877,19.88343215144006,False,0.66367066,2.1221527e-05,0.33185018506889996
20240830_A11agSI,"(159.07734405095596, 152.82896959476778)","(153.15054226013586, 273.5676903506537)","(148.14662341919254, 391.2941515237181)",20.18073833002664,19.88859813801497,20.896619245052182,False,0.19718795,7.1102615e-05,0.0986437468305
20240830_A11agSI,"(111.33084045244127, 67.36607575592907)","(74.55910561117773, 38.10930551265213)","(39.53482859133268, 6.253670600558706)",20.428387724764853,20.051765675524457,20.37091155006705,False,0.20865333,0.00023436142,0.104490717994
20240830_A11agSI,"(424.75244436780076, 268.6890203047359)","(347.8900432638004, 217.66516829314384)","(274.5989010036558, 169.07233904372166)",20.19130519966552,19.87825667145241,20.342358551113257,False,0.24976073,0.00027883955,0.12507555268499998
20240830_A11agSI,"(76.94019968620341, 83.72797838392913)","(70.81312865749604, 136.01569001767308)","(67.86448680719423, 188.91606341338763)",20.264666659788144,19.74345716343849,20.331407455326584,False,0.054995846,2.5549989e-05,0.0275158079923
20240830_A11agSI,"(177.88378814466378, 508.3072043318697)","(181.78590675276388, 505.9862945818651)","(182.3668267788586, 506.3372636863196)",20.70624160625092,20.2474404174183,20.801236805293826,False,0.1690661,0.0003531678,0.08478026746
20240830_A11agSI,"(375.57744014292, 145.09556735811748)","(398.9972476380621, 110.97840901626196)","(420.4631797389429, 73.7940730750826)",19.928733978992497,20.104583978063435,19.87388181001129,False,0.79704547,7.98366e-05,0.39857862062
20240830_A11agSI,"(79.62419382076979, 428.4331151889507)","(74.46203314382376, 287.9347140039302)","(68.31759571826746, 151.56681510227344)",20.3680830823263,20.52536925491524,19.6701453147051,False,0.73729855,0.0001141287,0.36872916509
20240830_A11agSI,"(54.92048998946845, 160.89632202475752)","(90.06275241754136, 302.94339676604164)","(121.31137695837364, 447.0207194162314)",20.346666308037086,18.80667238873288,17.970339014975877,False,0.7473195,8.015402e-06,0.3736653607814
20240830_A11agSI,"(101.01292331252938, 68.15802944227528)","(74.13823837866005, 155.5871786941247)","(45.14828256904747, 239.73043803157654)",19.23848571346773,19.56046160586628,20.78074925170017,False,0.027195152,2.4927096e-05,0.0136150249672
20240830_A11agSI,"(49.573538726118414, 180.00517397159805)","(68.07791040993703, 203.3404262370847)","(86.36552851131128, 222.6872828610648)",20.147442536277097,20.23488909816698,17.898819451394516,False,0.27352744,1.5306798e-05,0.13677443475860002
20240830_A11agSI,"(121.20170585035865, 446.7723056634452)","(179.4125977057052, 474.787861664195)","(242.86757685898286, 506.4540193727722)",17.974575872104086,20.43701296694825,20.059177794981217,False,0.2741943,3.4713155e-06,0.13709957992085
20240830_A11agSI,"(179.14223277508307, 413.0708601184825)","(182.46065533637383, 287.0490068337611)","(188.00398067943678, 164.44327218645907)",19.823776119609526,20.910810834440007,20.533374045426072,False,0.20774522,7.242618e-05,0.10392330832600001
20240830_A11agSI,"(174.67863906644214, 304.7983578793208)","(87.0568955088907, 386.409581121982)","(2.0596400729368725, 471.82235831803234)",20.178507443178503,18.93751517707972,23.651713263214468,False,0.7976792,1.57261e-05,0.39885060827
20240830_A11agSI,"(178.8176233835255, 10.63948950597009)","(215.008634463152, 121.2402836634619)","(249.11461295993558, 226.19401289261276)",19.27676928077573,20.99680318122322,20.80511156094939,False,0.10906647,5.587309e-05,0.054572346162999996
20240830_A11agSI,"(185.28540252839008, 89.4609548614485)","(309.1716132355915, 49.90294092216794)","(430.84859784753183, 6.36826725066058)",20.599307792319543,19.56825521236519,19.852219666827967,False,0.5418056,1.5990909e-05,0.2709139936363
20240830_A11agSI,"(64.32649425695067, 3.0878930469016836)","(53.14165643268248, 0.4144748647658787)","(43.78415126121544, 0.6085456403976082)",19.60924879015665,20.203515762834023,20.158972936850724,False,0.31300986,0.0004527291,0.15682184037
