folder,pix_scale,dt1_sec,dt2_sec,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,disp12_px,disp23_px,total_disp_px,angle_change_deg,score,residual_px,cross_track_px,vel_ratio,r_pred_px,f1,f2,f3,snr1,snr2,snr3,gmag1,gmag2,gmag3,gmag_mean,gmag_std,f1_snr,f2_snr,f3_snr,gmag,gmag1_disp,gmag2_disp,gmag3_disp,gmag_mean_disp,snr_mean,snr_std,snr_cv,gb_confidence
sample,1.1801444235588,193.0280002299696,207.8269996214658,204.5357009840216,290.3098018109296,350.9417948428922,267.48820126055017,507.3425708647285,242.7658694493573,148.1741197736417,158.3426551198865,306.51677489352824,0.1225512991345805,0.063851903829458,1.2391672139266976,0.3386825951563281,0.9925306126990496,12.30833592827696,"(204.53570098402156, 290.30980181092957)","(350.9417948428922, 267.48820126055017)","(507.3425708647285, 242.7658694493573)",8.108878236546776,4.048587455225575,80.64065061862526,19.562133729469863,20.20218459992509,17.18296060934404,18.982426312912995,1.298967254638165,8.108878236546776,4.048587455225575,80.64065061862526,18.982426312912995,19.6,20.2,17.2,19.0,30.9327054367992,43.09618719743997,1.3932239870027805,1.0909547e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,395.0513071315854,207.8062507711292,335.96816981830926,187.5043716387321,273.3964291899482,166.25801769123473,62.4738618230529,66.08048336177049,128.55434518482338,0.2084966525040181,0.0677073729748939,1.2077197417217285,0.240463246802058,0.9824109669837064,11.189622790297811,"(395.0513071315854, 207.8062507711292)","(335.96816981830926, 187.5043716387321)","(273.3964291899482, 166.25801769123473)",4.266762155320446,2.076197642734227,9.59867648063524,20.60780680021272,20.254690932342086,19.601704481184854,20.154734071246555,0.41677651857109776,4.266762155320446,2.076197642734227,9.59867648063524,20.154734071246555,20.6,20.3,19.6,20.2,5.313878759563305,3.8690130335562274,0.728095842720014,0.00015554244
sample,1.1801444235588,193.0280002299696,207.8269996214658,361.3745001652287,74.03834443909628,235.80668580115577,141.23122284589476,99.48637563405566,214.35470860084985,142.41544478307503,154.69412119731473,297.1095659803898,0.0577416220958045,0.0679541109313086,1.3688497169949958,0.1558978348938069,1.0088696625564737,11.82998177038528,"(361.3745001652287, 74.03834443909628)","(235.80668580115577, 141.23122284589476)","(99.48637563405566, 214.35470860084985)",2.517927970450913,2.599213732322728,6.181581500761375,21.310083344538533,20.165255237529784,20.243583880513327,20.572974154193883,0.5221949271717231,2.517927970450913,2.599213732322728,6.181581500761375,20.572974154193883,21.3,20.2,20.2,20.6,3.766241067845005,2.0921409844776826,0.5554984258282699,0.00018567099
sample,1.1801444235588,193.0280002299696,207.8269996214658,496.3690556364685,357.30868087872256,495.7869708191282,357.9334561547216,495.96750058364034,357.9574920978502,0.853912688790668,0.1821228223942978,1.0360355111849655,125.3902867756605,0.0687627455975954,1.0355540112881934,0.1484712578685634,0.1980930544818163,11.189622790297811,"(496.3690556364685, 357.30868087872256)","(495.78697081912827, 357.9334561547216)","(495.96750058364034, 357.9574920978502)",6.224910037471049,3.5579855355036067,5.531282560399247,20.00835915909637,20.12239136754438,20.21128034658833,20.11401029107636,0.08305393394399099,6.224910037471049,3.5579855355036067,5.531282560399247,20.11401029107636,20.0,20.1,20.2,20.1,5.104726044457968,1.3836850872823427,0.27105961715312105,0.00031777984
sample,1.1801444235588,193.0280002299696,207.8269996214658,168.78539444301524,89.37616438861178,227.96962422250925,109.48550239649666,292.1934315322652,131.9977461496182,62.507267815089385,68.0551140191582,130.5623818342476,0.550502407997475,0.0696692194718595,0.9968358296416228,0.6538688894942766,1.0112268517705787,11.189622790297811,"(168.78539444301524, 89.37616438861178)","(227.96962422250925, 109.48550239649666)","(292.1934315322652, 131.9977461496182)",4.767291395300521,3.4077466369069613,45.90900055123736,19.866564286018782,20.69477162606923,17.846437416357183,19.4692577761484,1.1962834919430052,4.767291395300521,3.4077466369069613,45.90900055123736,19.4692577761484,19.9,20.7,17.8,19.5,18.02801286114828,24.155210543870094,1.3398709402923927,8.600488e-06
sample,1.1801444235588,193.0280002299696,207.8269996214658,261.22307878290815,260.74843948239305,334.0558220339902,135.99305702185978,412.2730593445725,0.4502869864979573,144.45938509612995,156.492104341909,300.95148943803895,0.2887526331487039,0.0764066975110726,1.2388439084330385,0.7886674428397669,1.0061552838162016,11.999765157854425,"(261.22307878290815, 260.74843948239305)","(334.0558220339902, 135.99305702185978)","(412.2730593445725, 0.4502869864979573)",10.201241440837888,13.48126018889039,37.12059547239694,19.23796531553149,19.01386055183479,18.525264208500325,18.925696691955533,0.2975627291093076,10.201241440837888,13.48126018889039,37.12059547239694,18.925696691955533,19.2,19.0,18.5,18.9,20.26769903404174,14.686889375165121,0.7246451287093291,0.0002883144
sample,1.1801444235588,193.0280002299696,207.8269996214658,142.9751216357271,238.5985460843294,142.38214122028535,239.56491071921897,142.6621314268412,240.11231862860092,1.1337929178923154,0.6148576542754686,1.748650572167784,58.623102371351386,0.0792848525738173,1.0424074049137615,0.52494136615252,0.5036851972416563,11.189622790297811,"(142.97512163572713, 238.5985460843294)","(142.38214122028535, 239.56491071921897)","(142.6621314268412, 240.11231862860095)",7.72404157666387,6.479751599978828,6.815575024780386,19.740222488727646,19.724318196721452,20.024236690796876,19.829592458748657,0.13778732265895619,7.72404157666387,6.479751599978828,6.815575024780386,19.829592458748657,19.7,19.7,20.0,19.8,7.006456067141028,0.643732138213737,0.09187699630812225,0.00092140294
sample,1.1801444235588,193.0280002299696,207.8269996214658,209.82457237273223,223.1067985180816,267.4380199235215,140.37837299969485,329.3574055368552,52.574771568701976,100.8132021485222,107.44060098019447,208.2538031287167,0.3376220305030876,0.0805671918756831,1.2722807943437735,0.6331025469065423,0.9898499443959192,11.189622790297811,"(209.82457237273226, 223.10679851808158)","(267.4380199235215, 140.37837299969485)","(329.3574055368552, 52.574771568701976)",653.8704864802753,4.963674673621683,9.994951387715272,15.088418094475161,19.644436872041126,19.454399976772205,18.062418314429497,2.1043663316395578,653.8704864802753,4.963674673621683,9.994951387715272,18.062418314429497,15.1,19.6,19.5,18.1,222.94303751387073,373.2025966427127,1.6739818421981145,6.4185297e-06
sample,1.1801444235588,193.0280002299696,207.8269996214658,122.14345890192185,293.1464644720476,170.66328792068995,217.5241776787962,221.86856525758387,137.18324709464446,89.84934094277632,95.27143094483104,185.12077188760736,0.1731447595461046,0.0824043604321038,1.4948676284861293,0.2879046944781436,0.9848410352554408,11.189622790297811,"(122.14345890192183, 293.1464644720476)","(170.66328792068995, 217.5241776787962)","(221.86856525758387, 137.18324709464446)",23.67802124310027,91.12738995926237,18.214554430394255,18.67001831576556,17.031435913281566,18.836850750102194,18.179434993049775,0.8146102056190883,23.67802124310027,91.12738995926237,18.214554430394255,18.179434993049775,18.7,17.0,18.8,18.2,44.3399885442523,40.61105841738615,0.9159014188029255,4.4102384e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,250.36041427552448,6.948607134078202,199.72682852987657,145.3992565846201,144.37332684150874,293.4980853428633,147.4189348039753,158.10525996540275,305.524194769378,0.4054975555427088,0.0845464125417642,1.2791813603118087,1.1189438695578673,0.9961193887485222,12.245605201016092,"(250.36041427552448, 6.948607134078202)","(199.72682852987657, 145.3992565846201)","(144.37332684150874, 293.4980853428633)",5.2978151681744325,54.51944383908656,6.782075419805631,19.942313623235474,17.653380311704012,20.01533605744521,19.203676664128235,1.0966303400962303,5.2978151681744325,54.51944383908656,6.782075419805631,19.203676664128235,19.9,17.7,20.0,19.2,22.19977814235554,27.999488391486405,1.261250820253264,1.09492585e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,246.5777234971962,280.40060381789334,246.0393560310713,281.11707439332247,246.03416228790064,280.76220120101607,0.8961973075375123,0.3549111967603411,1.2511085042978534,142.23972132199583,0.0849195972332259,1.2643118976986476,0.2173331071825429,0.3678192118907378,11.189622790297811,"(246.5777234971962, 280.40060381789334)","(246.0393560310713, 281.11707439332247)","(246.03416228790064, 280.76220120101607)",4.912897319481184,4.796633607217393,5.310915254287277,20.141720741346823,20.07844056051079,19.997341400444327,20.072500900767313,0.05909206482690664,4.912897319481184,4.796633607217393,5.310915254287277,20.072500900767313,20.1,20.1,20.0,20.1,5.0068153936619515,0.2696977134155875,0.053866118922018494,0.0002189676
sample,1.1801444235588,193.0280002299696,207.8269996214658,227.7865243057656,406.38253353593086,199.2462526945112,382.2945638104443,167.826746967647,357.113071415244,37.34671858597665,40.26528156327704,77.6120001492537,1.4535467401701996,0.0876711439789853,1.0222639105625737,1.0213874644672174,1.0013747464175071,11.189622790297811,"(227.7865243057656, 406.38253353593086)","(199.24625269451116, 382.2945638104443)","(167.826746967647, 357.113071415244)",3.97996956096492,3.8549101755497412,3.7373840936879517,20.29834024769322,19.58526813336627,20.684440903742683,20.189349761600724,0.45530531099343896,3.97996956096492,3.8549101755497412,3.7373840936879517,20.189349761600724,20.3,19.6,20.7,20.2,3.8574212767342044,0.12131222714699957,0.031449048067082194,8.2216866e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,119.7124055509638,202.63115744348664,215.2790632277438,262.3599975134133,316.85152882117933,327.1499891095203,112.69658555435356,120.47700518253788,233.1735907368914,0.5273218952302019,0.0995203826311205,1.40620553988148,1.1087948600528108,0.9929142618656428,11.189622790297811,"(119.71240555096381, 202.63115744348664)","(215.2790632277438, 262.3599975134133)","(316.85152882117933, 327.1499891095203)",32.35504310205988,8.665537723772967,5.896751272142151,18.33779710250953,19.498289365010184,20.39576236322999,19.410616276916567,0.8424449265342562,32.35504310205988,8.665537723772967,5.896751272142151,19.410616276916567,18.3,19.5,20.4,19.4,15.639110699325002,14.542466835901159,0.9298781187429555,8.180603e-06
sample,1.1801444235588,193.0280002299696,207.8269996214658,208.49777460702808,82.31678735560334,292.52268823998736,42.89140058800976,381.1996357463053,0.9697742209919512,92.81458523745398,98.0868175459583,190.9014027834123,0.1657602954105981,0.1006357774134827,1.865758709656406,0.2837709393227214,0.9815507501658916,11.189622790297811,"(208.49777460702808, 82.31678735560334)","(292.52268823998736, 42.89140058800976)","(381.1996357463053, 0.9697742209919511)",5.481226343241495,25.918243548620293,17.069849741010902,19.89267717050627,18.195046081733658,19.149533898244858,19.07908571682826,0.6948429261785245,5.481226343241495,25.918243548620293,17.069849741010902,19.07908571682826,19.9,18.2,19.1,19.1,16.15643987762423,10.249080751322838,0.6343650475571195,1.0368978e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,374.7207443558693,436.1548567802726,374.93951279963295,436.9324628726579,374.2568223812354,436.6947184058413,0.8077938269765657,0.7229029249309592,1.530696751907525,124.91368141987414,0.1043347269931226,1.4137554514781618,0.5927914098234395,0.8311851883452508,11.189622790297811,"(374.72074435586933, 436.1548567802726)","(374.93951279963295, 436.9324628726579)","(374.2568223812354, 436.6947184058413)",4.70541036723914,8.567183221138281,9.93714945428682,19.89500626793921,19.38309203159626,19.57970855210108,19.619268950545518,0.21085194677222874,4.70541036723914,8.567183221138281,9.93714945428682,19.619268950545518,19.9,19.4,19.6,19.6,7.736581014221414,2.712968574889322,0.3506676359883432,8.257405e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,372.3305360268747,106.20201927229076,401.0505362658437,241.70868081449828,431.723556717366,389.48826344756674,138.51676337555958,150.9292523894007,289.4460157649603,0.2407111554023063,0.1076177666334748,1.9003137963737748,0.6340824431240648,1.0120207782847106,11.50613115116558,"(372.3305360268747, 106.20201927229076)","(401.0505362658437, 241.70868081449828)","(431.723556717366, 389.48826344756674)",3.775921464606581,68.18920627829185,8.778794269754643,20.393189512070258,17.271415797489656,19.77476113395969,19.146455481173202,1.349677437082452,3.775921464606581,68.18920627829185,8.778794269754643,19.146455481173202,20.4,17.3,19.8,19.1,26.914640670884356,35.83224118913387,1.331328982886863,2.3537821e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,329.7514995300912,53.98411583556191,386.8266023149058,34.169989334939515,446.745701783623,13.95647550626785,60.41661167989989,63.23673475476044,123.65334643466034,0.5032405989967705,0.1121175513733059,1.8974251293100597,0.5554140877780469,0.9721458247969292,11.189622790297811,"(329.7514995300912, 53.98411583556191)","(386.8266023149058, 34.169989334939515)","(446.745701783623, 13.95647550626785)",10.90708465480422,2.9027660234551163,9.002321699540403,19.150343238825975,21.279775551121897,19.910180712953714,20.11343316763386,0.8811372058927102,10.90708465480422,2.9027660234551163,9.002321699540403,20.11343316763386,19.2,21.3,19.9,20.1,7.60405745926658,4.181343845256212,0.54988325215253,6.594855e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,273.2028634740752,166.80534691090855,305.7424063477896,305.7574946173521,341.6328571802106,457.5278497148272,142.71132121406347,155.9562924263337,298.6676136403972,0.124898669549554,0.1171817353394279,2.328216726205687,0.3399677632546201,1.014992466600496,11.854559250659356,"(273.2028634740752, 166.80534691090855)","(305.7424063477896, 305.7574946173521)","(341.6328571802106, 457.5278497148272)",5.726543444377618,5.614331889676661,2.4926406815669533,19.532554199550837,19.89911841743373,20.876137520191893,20.10260337905882,0.5670735590625992,5.726543444377618,5.614331889676661,2.4926406815669533,20.10260337905882,19.5,19.9,20.9,20.1,4.611172005207077,1.8355596109049097,0.39806791176562906,7.057881e-06
sample,1.1801444235588,193.0280002299696,207.8269996214658,197.72833094855835,179.37496596163703,273.406250234458,166.55945712489404,356.9861436826013,152.86877600377582,76.7553563876019,84.6937620982982,161.4491184859001,0.3088066187845135,0.1178658878071266,2.1026701649519075,0.4564711031867858,1.0248518177604995,11.189622790297811,"(197.72833094855835, 179.37496596163703)","(273.406250234458, 166.55945712489404)","(356.9861436826013, 152.86877600377582)",3.646412847323324,4.925784021703363,9.144112407587292,20.92121549559654,20.009123013039716,19.62681517737656,20.185717895337604,0.5429900921701067,3.646412847323324,4.925784021703363,9.144112407587292,20.185717895337604,20.9,20.0,19.6,20.2,5.905436425537992,2.8767975663897314,0.4871439397686263,2.8411774e-05
sample,1.1801444235588,193.0280002299696,207.8269996214658,356.9889342457102,153.3176305664225,221.9157970453016,137.15426895506124,78.13347670803736,120.80923935865108,136.0367841862635,144.7083813539326,280.7451655401961,0.3382967912077941,0.1181365667024749,1.9569181985114008,0.854410168590789,0.9879971057712992,11.30012745089982,"(356.9889342457102, 153.3176305664225)","(221.9157970453016, 137.15426895506124)","(78.13347670803736, 120.80923935865107)",10.062661386316291,13.411503850081662,14.809757700591065,19.474865688456937,18.90194486860449,19.2979606592764,19.224923738779278,0.23952781365550127,10.062661386316291,13.411503850081662,14.809757700591065,19.224923738779278,19.5,18.9,19.3,19.2,12.761307645663004,2.4394255845240713,0.19115796376503175,0.00014242629
sample,1.1801444235588,193.0280002299696,207.8269996214658,201.4127310638268,99.32663249374625,213.0640122660334,169.37973413563347,226.9674347514942,245.80931680225004,71.01541665935274,77.68388676812195,148.6993034274747,0.8669891329965981,0.1188202104625578,1.6905319195383746,1.1754533403424077,1.016006884393631,11.189622790297811,"(201.4127310638268, 99.32663249374625)","(213.0640122660334, 169.37973413563347)","(226.9674347514942, 245.80931680225004)",9.47968220856794,10.520451545726807,14.064271868642773,19.404951245842657,19.32378525883854,19.20067426172155,19.309803588800914,0.08397970740277937,9.47968220856794,10.520451545726807,14.064271868642773,19.309803588800914,19.4,19.3,19.2,19.3,11.354801874312507,2.4034810049019666,0.2116708888016145,0.0038547155
sample,1.1801444235588,193.0280002299696,207.8269996214658,259.40862626594475,218.5417404093297,197.67789603721812,178.7828376342523,132.67340476737564,135.27149320602388,73.42651703880468,78.22289293552723,151.6494099743319,1.012367283587348,0.121161463702155,1.6200531589553746,1.3820595139152658,0.9894623853768102,11.189622790297811,"(259.40862626594475, 218.54174040932966)","(197.67789603721815, 178.7828376342523)","(132.67340476737564, 135.27149320602388)",45.23682683831751,3.603778018863332,6.076918090813747,17.77255120108308,20.143690214888643,20.082079990798075,19.3327738022566,1.1035306607544173,45.23682683831751,3.603778018863332,6.076918090813747,19.3327738022566,17.8,20.1,20.1,19.3,18.305840982664865,23.355676072892727,1.2758592241137634,4.666147e-06
sample,1.1801444235588,193.0280002299696,207.8269996214658,498.486406884992,57.67810213733407,498.0346814193111,56.4686218782775,498.00689643646126,56.96951219708001,1.2910841929913643,0.5016603599468863,1.7927445529382506,156.34496919866694,0.1217854272419178,1.8604982700183903,0.2012806772648209,0.3608889336934924,11.189622790297811,"(498.486406884992, 57.678102137334065)","(498.0346814193111, 56.4686218782775)","(498.00689643646126, 56.96951219708001)",3.017548199377798,3.1852667672603427,5.461739900904096,20.552085262970145,20.59462977317493,20.58962927163289,20.57878143592599,0.018987109518200533,3.017548199377798,3.1852667672603427,5.461739900904096,20.57878143592599,20.6,20.6,20.6,20.6,3.888184955847412,1.3653163565040156,0.35114491003076553,0.000368963
sample,1.1801444235588,193.0280002299696,207.8269996214658,381.8515590517754,195.78694154235612,381.76053273366455,194.6930165589677,381.3991359950352,195.3094536050779,1.0977056344349378,0.7145643669460329,1.8122700013809707,144.86164173889742,0.1244727563551493,1.813460460789015,0.4112695624348509,0.6046078836027113,11.189622790297811,"(381.85155905177544, 195.78694154235615)","(381.76053273366455, 194.6930165589677)","(381.3991359950352, 195.3094536050779)",10.113881984060438,5.135241350010923,9.961654146460134,19.47284800788953,19.82807014118029,19.43845583173274,19.57979132693419,0.17612019124788697,10.113881984060438,5.135241350010923,9.961654146460134,19.57979132693419,19.5,19.8,19.4,19.6,8.403592493510498,2.831498318301876,0.33693903178770773,0.000102495826
sample,1.1801444235588,193.0280002299696,207.8269996214658,137.13953549213616,79.37803043442767,231.5483609909533,130.71454765404604,335.2771039134673,187.2946855025128,107.46378149081804,118.15652376079996,225.620305251618,0.074868773564365,0.1260894141105846,2.458500790067364,0.1543958661582536,1.021207345998938,11.189622790297811,"(137.13953549213616, 79.37803043442767)","(231.54836099095334, 130.71454765404604)","(335.2771039134673, 187.2946855025128)",3.492283789362286,2.901620112404546,1.0064403079794415,20.298530649186304,20.052075663862837,21.152286925164837,20.500964412737993,0.47141685470024675,3.492283789362286,2.901620112404546,1.0064403079794415,20.500964412737993,20.3,20.1,21.2,20.5,2.4667814032487576,1.2987178218221997,0.5264827358077959,8.008808e-06
sample,1.1801444235588,193.0280002299696,207.8269996214658,303.69800310978064,221.4448992492401,304.5836693273415,221.1172014391161,303.9494512145847,221.750143568127,0.9443466014597792,0.8960180540734708,1.84036465553325,155.3622429533789,0.1269293099758162,1.8689021877990728,0.3735318940093947,0.8812592374915525,11.189622790297811,"(303.69800310978064, 221.4448992492401)","(304.5836693273415, 221.11720143911612)","(303.9494512145847, 221.750143568127)",3.013158577123522,4.894724025809621,5.791642869932176,20.016896168487232,19.578081004928947,19.851857576281596,19.81561158323259,0.1809696400896247,3.013158577123522,4.894724025809621,5.791642869932176,19.81561158323259,20.0,19.6,19.9,19.8,4.566508490955106,1.4180225031133946,0.3105266323104567,0.00047513476
sample,1.1801444235588,193.0280002299696,207.8269996214658,215.2621236769069,262.3623735247141,161.5289512231745,249.91878843429853,106.13132308626656,236.6663945967971,55.15520493883564,56.96071581027911,112.11592074911476,0.4148670347096303,0.136333981985769,2.4594299081339903,0.4124373029102024,0.9591958239850378,11.189622790297811,"(215.2621236769069, 262.3623735247141)","(161.5289512231745, 249.91878843429853)","(106.13132308626655, 236.6663945967971)",9.019018669870517,23.952668978888767,5.492146106562985,19.550726583854523,18.43873190048165,20.32513849070161,19.43819899167926,0.7742218890201517,9.019018669870517,23.952668978888767,5.492146106562985,19.43819899167926,19.6,18.4,20.3,19.4,12.821277918440757,9.800031006324382,0.7643568034843908,4.450277e-05
